uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
aaf5ae4c-6083-4741-9864-819ec80b6f8a,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,313,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
7113b423-571d-40e0-997f-0f490a918a8d,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,329,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e65cb52c-f657-4ffc-b976-9322e2cea1d9,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],3,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,337,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
37ca7a52-0fe7-49db-bbc0-995354b8967e,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
8a76332b-9fe6-4594-b952-3fb2ddffd73f,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],3,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,108,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
7d8a1079-96bb-4854-9572-e12c08e6a1b6,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],2,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,128,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
bbfeced4-2213-4b84-99e4-d43ed4e8a871,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
cf128aeb-5a20-4e41-9f91-15b497c29396,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],5,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,53,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
930a618e-9c2a-4d0c-8f18-aaead4116dfa,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],4,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,99,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f34b0c9f-bf45-496a-88ff-5ea2dd634ad8,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],2,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,341,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
17ece01e-baa8-477f-aaa0-ff614de3a862,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,295,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f530d929-e907-424d-83ef-10dd3cb68998,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A3,2019-07-13T14:31Z,NIWO_028.A3.2019-07-13T08:31-06:00[US/Mountain],3,Y,BTHU,Selasphorus platycercus,species,Broad-tailed Hummingbird,Trochilidae,N,25,other aural (e.g. wing beats),Yes,Male,1,,LDERD,20201223T141931Z,RELEASE-2021
93342482-68bf-43ca-b00c-4a6fbce93c37,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],3,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,94,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
18e80dbd-476d-49a4-b8bd-d2eee1ea5bfc,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
61ed2b23-5f42-4019-818f-79581a5b4311,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],2,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,84,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
65691649-75e3-4931-87ec-1d67c022598c,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],5,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,59,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
82e56c7e-e8ed-41c1-bce1-943051a53589,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],6,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,66,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0c5fc110-8e19-4741-a4ad-252bb7be9fad,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],1,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,62,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
1a95f9af-70de-4a49-b78a-046c6c850544,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,218,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e3ddcc08-993a-44b9-b7d6-c9ed3017baf3,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B3,2019-07-13T14:49Z,NIWO_028.B3.2019-07-13T08:49-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,49,visual,Yes,Female,1,,LDERD,20201223T141931Z,RELEASE-2021
